order_id,brand_name,product_name,sales_amount,sales_date
0020684,Nokia,Nk500,630.0,2020-07-30
0020685,Samsung,galaxy10,928.0,2021-07-27
0020686,Nokia,Nk500,765.0,2022-08-25
0020687,Samsung,galaxy12,831.25,2022-01-24
0020688,Samsung,galaxy10,808.0,2022-10-31
0020689,Samsung,galaxy11,875.5,2022-05-09
0020690,Samsung,galaxy12,927.5,2020-07-14
0020691,Apple,IpadMini,472.0,2021-09-05
0020692,Apple,iphone12,1017.0,2022-10-23
0020693,Samsung,watch340,294.0,2022-02-01
0020694,Samsung,galaxy13,729.0,2020-12-08
0020695,Nokia,Nk320,498.0,2022-01-13
0020696,Nokia,Nk500,885.0,2022-01-24
0020697,Samsung,galaxy10,904.0,2021-10-22
0020698,Apple,laptop256,1120.0,2021-06-26
0020699,Samsung,galaxy13,1035.0,2022-01-19
0020700,Samsung,galaxy13,891.0,2021-09-18
0020701,Nokia,Nk400,679.0,2020-01-02
0020702,Nokia,Nk400,658.0,2022-08-26
0020703,Apple,IpadMax,500.0,2020-03-16
0020704,Nokia,Nk320,654.0,2021-03-31
0020705,Nokia,Nk500,682.5,2021-07-16
0020706,Nokia,Nk320,702.0,2022-08-15
0020707,Nokia,Nk500,682.5,2020-09-24
0020708,Samsung,galaxy11,773.5,2022-11-30
0020709,Apple,iphoneSE,609.0,2021-07-14
0020710,Apple,Macbook512,1328.0,2021-05-29
0020711,Samsung,watch320,244.02,2022-12-17
0020712,Nokia,Nk400,672.0,2020-03-23
0020713,Samsung,watch340,252.0,2020-09-30
0020714,Nokia,Nk320,582.0,2022-05-15
0020715,Samsung,watch320,244.02,2021-01-27
0020716,Apple,iphone13,1083.0,2022-08-30
0020717,Samsung,watch340,249.0,2021-11-24
0020718,Apple,Macbook512,1856.0,2020-05-08
0020719,Nokia,Nk400,805.0,2021-12-25
0020720,Nokia,Nk320,696.0,2021-08-01
0020721,Samsung,galaxy12,700.0,2021-07-01
0020722,Nokia,Nk400,581.0,2020-01-05
0020723,Apple,laptop256,1204.0,2021-01-16
0020724,Nokia,Nk500,765.0,2021-04-04
0020725,Nokia,Nk500,600.0,2022-06-02
0020726,Samsung,galaxy11,714.0,2020-11-11
0020727,Samsung,galaxy12,831.25,2021-07-08
0020728,Apple,IpadMini,376.0,2022-10-31
0020729,Apple,iphoneSE,623.0,2020-03-06
0020730,Apple,IpadMini,428.0,2020-02-16
0020731,Samsung,watch340,282.0,2020-11-22
0020732,Apple,IpadMax,540.0,2020-01-06
0020733,Nokia,Nk320,720.0,2021-03-23
0020734,Samsung,watch340,249.0,2020-01-24
0020735,Samsung,watch320,214.14,2022-04-28
0020736,Nokia,Nk320,546.0,2022-05-29
0020737,Samsung,watch320,211.65,2020-03-09
0020738,Samsung,galaxy12,831.25,2021-04-24
0020739,Nokia,Nk320,516.0,2021-06-22
0020740,Samsung,watch320,199.2,2021-06-15
0020741,Apple,iphone12,900.0,2021-12-14
0020742,Apple,laptop256,1232.0,2021-09-29
0020743,Nokia,Nk400,805.0,2022-04-10
0020744,Nokia,Nk400,728.0,2021-08-12
0020745,Samsung,watch340,300.0,2022-07-05
0020746,Apple,Macbook512,1888.0,2022-03-09
0020747,Apple,iphoneSE,651.0,2020-06-01
0020748,Samsung,galaxy12,1006.25,2020-12-10
0020749,Apple,IpadMax,445.0,2022-07-03
0020750,Samsung,galaxy12,866.25,2022-03-25
0020751,Apple,iphone12,783.0,2022-08-28
0020752,Apple,iphone11,784.0,2021-09-18
0020753,Apple,IpadMini,464.0,2021-02-16
0020754,Apple,IpadMini,376.0,2021-03-13
0020755,Apple,iphoneSE,791.0,2022-05-12
0020756,Nokia,Nk500,870.0,2020-09-03
0020757,Nokia,Nk500,750.0,2022-08-31
0020758,Nokia,Nk500,645.0,2022-04-30
0020759,Apple,iphone11,688.0,2020-07-01
0020760,Samsung,galaxy10,728.0,2022-03-08
0020761,Samsung,galaxy12,988.75,2020-05-05
0020762,Nokia,Nk500,840.0,2021-09-24
0020763,Nokia,Nk500,742.5,2020-10-27
0020764,Samsung,watch340,354.0,2020-11-26
0020765,Apple,iphone11,952.0,2021-05-20
0020766,Apple,laptop256,1274.0,2022-03-24
0020767,Samsung,galaxy12,936.25,2021-01-27
0020768,Apple,iphoneSE,637.0,2021-04-14
0020769,Nokia,Nk400,707.0,2020-12-22
0020770,Samsung,watch320,293.82,2021-04-26
0020771,Apple,IpadMini,480.0,2020-08-04
0020772,Samsung,watch340,321.0,2021-03-10
0020773,Apple,iphone11,656.0,2021-06-19
0020774,Nokia,Nk500,840.0,2020-10-04
0020775,Samsung,galaxy12,796.25,2021-11-03
0020776,Apple,IpadMax,445.0,2020-08-12
0020777,Nokia,Nk500,877.5,2022-08-22
0020778,Apple,iphoneSE,763.0,2021-05-07
0020779,Nokia,Nk500,802.5,2021-02-23
0020780,Nokia,Nk500,615.0,2022-06-28
0020781,Samsung,galaxy13,729.0,2021-04-30
0020782,Nokia,Nk320,672.0,2022-03-28
0020783,Nokia,Nk320,642.0,2021-01-01
0020784,Samsung,galaxy13,801.0,2020-02-19
0020785,Nokia,Nk400,686.0,2021-10-17
0020786,Nokia,Nk400,791.0,2020-04-30
0020787,Samsung,galaxy10,784.0,2022-01-08
0020788,Nokia,Nk500,757.5,2020-02-03
0020789,Nokia,Nk320,642.0,2020-10-03
0020790,Nokia,Nk320,648.0,2022-12-17
0020791,Nokia,Nk500,780.0,2021-08-25
0020792,Samsung,galaxy10,920.0,2020-09-17
0020793,Samsung,watch320,214.14,2020-06-12
0020794,Apple,iphoneSE,588.0,2022-12-16
0020795,Nokia,Nk400,602.0,2022-08-18
0020796,Samsung,galaxy11,884.0,2020-09-13
0020797,Nokia,Nk320,564.0,2020-04-08
0020798,Samsung,galaxy11,807.5,2020-12-17
0020799,Apple,iphone13,893.0,2020-06-08
0020800,Apple,IpadMini,440.0,2020-06-13
0020801,Samsung,watch340,279.0,2022-05-27
0020802,Samsung,watch340,342.0,2021-05-19
0020803,Apple,iphoneSE,805.0,2022-03-18
0020804,Apple,laptop256,1316.0,2022-05-19
0020805,Nokia,Nk400,749.0,2022-07-21
0020806,Samsung,galaxy13,900.0,2021-03-12
0020807,Nokia,Nk400,672.0,2022-08-14
0020808,Apple,IpadMax,600.0,2021-03-11
0020809,Apple,iphoneSE,826.0,2021-06-22
0020810,Nokia,Nk320,696.0,2022-04-29
0020811,Samsung,watch320,226.59,2022-05-13
0020812,Apple,Macbook512,1888.0,2021-02-01
0020813,Samsung,watch320,276.39,2021-05-25
0020814,Samsung,galaxy11,918.0,2021-10-28
0020815,Samsung,watch320,221.61,2020-01-24
0020816,Apple,IpadMini,380.0,2020-03-08
0020817,Nokia,Nk320,552.0,2020-01-01
0020818,Nokia,Nk320,606.0,2021-04-13
0020819,Nokia,Nk320,510.0,2021-10-07
0020820,Samsung,galaxy11,765.0,2021-10-31
0020821,Samsung,watch320,291.33,2022-04-27
0020822,Nokia,Nk500,870.0,2020-05-18
0020823,Apple,iphone11,944.0,2020-10-09
0020824,Apple,IpadMax,480.0,2020-10-17
0020825,Samsung,watch320,216.63,2020-07-04
0020826,Nokia,Nk400,791.0,2021-11-22
0020827,Apple,IpadMax,435.0,2022-03-31
0020828,Nokia,Nk500,750.0,2022-10-02
0020829,Nokia,Nk400,812.0,2021-08-26
0020830,Samsung,galaxy10,768.0,2021-06-05
0020831,Apple,iphone11,792.0,2021-06-15
0020832,Apple,iphone11,728.0,2020-11-17
0020833,Samsung,galaxy10,704.0,2021-01-15
0020834,Apple,IpadMini,344.0,2022-08-21
0020835,Samsung,galaxy13,792.0,2021-10-11
0020836,Apple,IpadMax,600.0,2022-02-21
0020837,Samsung,watch320,296.31,2022-06-21
0020838,Nokia,Nk400,574.0,2020-04-24
0020839,Samsung,galaxy12,910.0,2020-04-22
0020840,Apple,iphone11,888.0,2021-06-01
0020841,Samsung,watch320,241.53,2020-05-12
0020842,Nokia,Nk400,749.0,2020-10-31
0020843,Samsung,watch320,286.35,2022-12-12
0020844,Samsung,watch320,271.41,2022-10-25
0020845,Samsung,galaxy12,813.75,2020-01-03
0020846,Nokia,Nk500,840.0,2022-03-31
0020847,Samsung,galaxy10,680.0,2021-05-23
0020848,Nokia,Nk320,648.0,2020-12-23
0020849,Apple,iphone13,1016.5,2022-05-29
0020850,Nokia,Nk500,832.5,2022-12-12
0020851,Apple,iphone11,912.0,2021-12-10
0020852,Nokia,Nk400,602.0,2020-01-30
0020853,Nokia,Nk320,516.0,2022-10-26
0020854,Apple,iphone11,888.0,2021-03-24
0020855,Apple,Macbook512,1568.0,2021-03-26
0020856,Nokia,Nk320,696.0,2020-08-20
0020857,Nokia,Nk500,697.5,2021-04-14
0020858,Nokia,Nk320,672.0,2022-01-25
0020859,Samsung,watch320,271.41,2021-03-31
0020860,Apple,iphone11,864.0,2022-03-29
0020861,Nokia,Nk400,588.0,2021-02-28
0020862,Samsung,watch340,357.0,2020-01-12
0020863,Samsung,watch340,318.0,2022-06-06
0020864,Nokia,Nk320,702.0,2022-09-13
0020865,Apple,laptop256,1652.0,2022-06-02
0020866,Samsung,galaxy11,918.0,2022-07-08
0020867,Apple,IpadMini,404.0,2021-12-30
0020868,Samsung,galaxy13,792.0,2022-10-06
0020869,Apple,IpadMini,380.0,2021-07-29
0020870,Samsung,galaxy13,1053.0,2020-08-17
0020871,Nokia,Nk400,644.0,2020-12-12
0020872,Nokia,Nk500,900.0,2021-05-26
0020873,Samsung,watch340,339.0,2021-10-01
0020874,Apple,iphone13,1007.0,2020-09-21
0020875,Nokia,Nk400,623.0,2021-06-11
0020876,Apple,iphone12,792.0,2020-06-21
0020877,Apple,iphone12,756.0,2021-06-01
0020878,Samsung,galaxy10,808.0,2021-05-01
0020879,Apple,iphone13,988.0,2021-11-04
0020880,Samsung,watch340,324.0,2022-01-24
0020881,Nokia,Nk320,570.0,2022-03-01
0020882,Nokia,Nk500,832.5,2021-07-31
0020883,Nokia,Nk320,498.0,2022-11-02
0020884,Nokia,Nk320,690.0,2021-02-06
0020885,Nokia,Nk320,564.0,2022-09-07
0020886,Nokia,Nk500,652.5,2020-04-16
0020887,Samsung,galaxy12,761.25,2021-02-28
0020888,Apple,Macbook512,1856.0,2020-10-04
0020889,Nokia,Nk400,714.0,2021-01-26
0020890,Nokia,Nk500,900.0,2020-08-07
0020891,Apple,iphone12,981.0,2020-09-20
0020892,Nokia,Nk320,546.0,2021-04-16
0020893,Nokia,Nk500,817.5,2022-08-24
0020894,Samsung,watch320,216.63,2021-02-24
0020895,Apple,IpadMini,388.0,2021-01-18
0020896,Samsung,galaxy11,748.0,2020-01-27
0020897,Samsung,galaxy12,848.75,2021-03-10
0020898,Samsung,galaxy13,765.0,2021-06-16
0020899,Nokia,Nk500,622.5,2022-08-31
0020900,Nokia,Nk320,528.0,2020-06-24
0020901,Nokia,Nk320,642.0,2021-09-29
0020902,Nokia,Nk500,870.0,2021-08-07
0020903,Apple,iphone13,788.5,2020-08-31
0020904,Nokia,Nk320,528.0,2021-01-02
0020905,Samsung,galaxy13,1008.0,2022-04-30
0020906,Nokia,Nk400,602.0,2020-01-12
0020907,Samsung,galaxy11,731.0,2020-12-27
0020908,Samsung,watch320,298.8,2021-08-18
0020909,Apple,IpadMini,328.0,2021-05-14
0020910,Samsung,galaxy11,977.5,2020-07-02
0020911,Samsung,watch320,298.8,2021-07-18
0020912,Nokia,Nk320,624.0,2022-06-16
0020913,Nokia,Nk500,607.5,2020-08-04
0020914,Nokia,Nk500,720.0,2022-10-17
0020915,Apple,iphone13,874.0,2022-05-07
0020916,Samsung,watch320,244.02,2020-11-12
0020917,Apple,iphoneSE,651.0,2021-04-04
0020918,Apple,Macbook512,1424.0,2020-01-12
0020919,Nokia,Nk500,787.5,2022-06-13
0020920,Nokia,Nk320,624.0,2021-04-25
0020921,Samsung,galaxy13,756.0,2021-06-13
0020922,Samsung,galaxy10,840.0,2022-10-06
0020923,Samsung,galaxy10,728.0,2022-09-12
0020924,Nokia,Nk320,594.0,2022-07-10
0020925,Nokia,Nk320,660.0,2020-06-29
0020926,Nokia,Nk320,624.0,2021-08-17
0020927,Apple,iphone11,792.0,2020-05-28
0020928,Apple,laptop256,1596.0,2020-12-11
0020929,Samsung,watch320,239.04,2022-04-19
0020930,Nokia,Nk400,819.0,2022-07-27
0020931,Nokia,Nk400,805.0,2022-02-08
0020932,Nokia,Nk500,660.0,2021-09-11
0020933,Samsung,watch340,279.0,2021-03-29
0020934,Nokia,Nk500,615.0,2020-11-16
0020935,Apple,IpadMini,408.0,2022-07-05
0020936,Nokia,Nk500,637.5,2021-11-07
0020937,Nokia,Nk400,840.0,2021-03-07
0020938,Nokia,Nk500,727.5,2021-09-05
0020939,Samsung,galaxy10,728.0,2021-02-18
0020940,Nokia,Nk320,552.0,2020-12-03
0020941,Apple,laptop256,1512.0,2021-10-21
0020942,Nokia,Nk500,765.0,2020-01-17
0020943,Apple,iphone13,893.0,2021-07-23
0020944,Nokia,Nk400,826.0,2022-03-10
0020945,Samsung,watch340,252.0,2021-01-18
0020946,Samsung,galaxy10,952.0,2021-11-05
0020947,Nokia,Nk500,840.0,2022-08-18
0020948,Apple,IpadMini,380.0,2020-09-30
0020949,Apple,iphone13,969.0,2022-11-01
0020950,Apple,iphone11,888.0,2020-02-15
0020951,Samsung,galaxy10,704.0,2020-03-31
0020952,Apple,iphone11,816.0,2022-10-12
0020953,Nokia,Nk500,667.5,2020-09-23
0020954,Apple,iphone13,902.5,2021-09-27
0020955,Samsung,galaxy11,935.0,2020-11-21
0020956,Samsung,watch320,286.35,2020-06-20
0020957,Apple,iphoneSE,742.0,2022-02-27
0020958,Nokia,Nk400,644.0,2022-12-27
0020959,Nokia,Nk400,602.0,2020-11-01
0020960,Nokia,Nk400,721.0,2022-02-09
0020961,Apple,iphone12,774.0,2020-11-08
0020962,Nokia,Nk320,582.0,2020-07-24
0020963,Samsung,galaxy10,832.0,2020-08-14
0020964,Nokia,Nk400,819.0,2021-07-27
0020965,Samsung,galaxy12,717.5,2020-04-28
0020966,Samsung,galaxy12,980.0,2020-08-13
0020967,Nokia,Nk500,840.0,2021-03-15
0020968,Samsung,watch320,241.53,2022-03-01
0020969,Nokia,Nk400,651.0,2021-10-30
0020970,Apple,iphone12,972.0,2021-12-09
0020971,Apple,IpadMini,416.0,2021-06-14
0020972,Apple,Macbook512,1504.0,2022-08-18
0020973,Apple,laptop256,1288.0,2021-07-02
0020974,Nokia,Nk320,498.0,2022-06-30
0020975,Nokia,Nk320,636.0,2021-04-27
0020976,Apple,IpadMax,470.0,2020-05-21
0020977,Samsung,galaxy10,704.0,2022-01-05
0020978,Apple,laptop256,1120.0,2020-10-15
0020979,Samsung,galaxy11,926.5,2022-04-08
0020980,Samsung,galaxy11,952.0,2020-02-02
0020981,Nokia,Nk500,630.0,2021-08-25
0020982,Nokia,Nk400,707.0,2022-06-23
0020983,Samsung,watch340,306.0,2022-03-19
0020984,Nokia,Nk500,862.5,2020-07-25
0020985,Nokia,Nk320,594.0,2022-09-10
0020986,Nokia,Nk320,660.0,2021-06-29
0020987,Nokia,Nk500,750.0,2020-08-11
0020988,Nokia,Nk320,654.0,2022-10-16
0020989,Samsung,watch340,243.0,2022-03-25
0020990,Samsung,galaxy10,960.0,2021-05-08
0020991,Apple,IpadMini,452.0,2021-04-03
0020992,Apple,iphoneSE,581.0,2020-03-22
0020993,Nokia,Nk500,720.0,2022-07-21
0020994,Nokia,Nk320,552.0,2022-04-17
0020995,Nokia,Nk320,510.0,2020-06-16
0020996,Nokia,Nk400,693.0,2021-01-09
0020997,Nokia,Nk500,757.5,2021-11-04
0020998,Samsung,galaxy10,800.0,2021-02-04
0020999,Samsung,watch320,214.14,2020-05-18
0021000,Nokia,Nk400,588.0,2022-06-29
0021001,Nokia,Nk500,637.5,2020-06-18
0021002,Apple,iphone12,1071.0,2022-10-18
0021003,Nokia,Nk400,602.0,2021-08-30
0021004,Samsung,watch320,271.41,2022-08-21
0021005,Nokia,Nk320,648.0,2022-08-31
0021006,Apple,IpadMax,515.0,2020-04-28
0021007,Nokia,Nk500,705.0,2020-01-15
0021008,Samsung,galaxy11,969.0,2022-07-29
0021009,Nokia,Nk500,690.0,2020-02-12
0021010,Nokia,Nk400,826.0,2022-11-19
0021011,Samsung,galaxy10,752.0,2020-03-31
0021012,Apple,laptop256,1400.0,2022-10-31
0021013,Samsung,watch320,276.39,2021-01-14
0021014,Nokia,Nk500,795.0,2021-03-03
0021015,Samsung,galaxy11,1011.5,2021-09-17
0021016,Apple,IpadMax,400.0,2020-10-07
0021017,Samsung,galaxy11,756.5,2020-12-22
0021018,Nokia,Nk320,642.0,2021-07-24
0021019,Nokia,Nk320,720.0,2020-04-25
0021020,Samsung,watch320,236.55,2020-07-20
0021021,Apple,IpadMax,500.0,2020-09-27
0021022,Nokia,Nk500,690.0,2020-01-31
0021023,Apple,iphoneSE,630.0,2020-10-05
0021024,Nokia,Nk500,697.5,2022-12-23
0021025,Nokia,Nk400,630.0,2021-07-30
0021026,Apple,IpadMax,455.0,2020-11-13
0021027,Samsung,watch320,283.86,2022-06-18
0021028,Nokia,Nk500,645.0,2020-09-11
0021029,Nokia,Nk400,749.0,2020-05-29
0021030,Nokia,Nk320,486.0,2020-03-16
0021031,Samsung,galaxy13,972.0,2021-01-25
0021032,Samsung,galaxy12,988.75,2020-03-18
0021033,Samsung,galaxy10,776.0,2020-08-31
0021034,Apple,iphone11,784.0,2020-04-30
0021035,Apple,iphone13,1045.0,2020-09-16
0021036,Samsung,galaxy12,848.75,2020-11-21
0021037,Samsung,galaxy13,792.0,2022-01-10
0021038,Nokia,Nk320,498.0,2020-06-07
0021039,Samsung,galaxy13,936.0,2022-11-23
0021040,Apple,iphone11,928.0,2020-03-13
0021041,Nokia,Nk500,615.0,2021-07-16
0021042,Samsung,watch320,268.92,2020-06-26
0021043,Nokia,Nk320,486.0,2020-01-28
0021044,Samsung,watch340,261.0,2021-07-28
0021045,Nokia,Nk320,714.0,2022-02-19
0021046,Samsung,galaxy13,1008.0,2021-11-02
0021047,Nokia,Nk400,644.0,2021-02-26
0021048,Samsung,galaxy13,837.0,2021-09-23
0021049,Samsung,galaxy13,945.0,2020-08-30
0021050,Apple,laptop256,1372.0,2021-06-23
0021051,Apple,laptop256,1596.0,2022-04-21
0021052,Nokia,Nk320,624.0,2020-02-09
0021053,Apple,iphone11,744.0,2021-05-14
0021054,Apple,laptop256,1596.0,2020-09-18
0021055,Samsung,galaxy10,688.0,2022-09-18
0021056,Samsung,galaxy12,813.75,2021-06-30
0021057,Nokia,Nk400,840.0,2020-09-17
0021058,Apple,iphoneSE,679.0,2021-05-23
0021059,Nokia,Nk320,492.0,2020-08-23
0021060,Samsung,galaxy12,708.75,2021-02-11
0021061,Apple,iphone13,931.0,2021-07-02
0021062,Samsung,galaxy10,928.0,2020-03-06
0021063,Samsung,galaxy12,892.5,2020-03-26
0021064,Nokia,Nk400,784.0,2022-04-16
0021065,Apple,laptop256,1288.0,2021-11-17
0021066,Apple,iphoneSE,679.0,2020-04-05
0021067,Samsung,galaxy10,704.0,2021-01-22
0021068,Apple,IpadMax,560.0,2020-04-04
0021069,Nokia,Nk320,648.0,2022-10-09
0021070,Samsung,watch340,345.0,2021-05-22
0021071,Nokia,Nk500,780.0,2021-07-22
0021072,Apple,iphone13,1140.0,2020-05-31
0021073,Nokia,Nk320,642.0,2020-10-10
0021074,Samsung,galaxy10,904.0,2022-03-29
0021075,Nokia,Nk500,810.0,2020-11-18
0021076,Samsung,watch340,327.0,2021-09-07
0021077,Apple,iphoneSE,798.0,2020-02-18
0021078,Samsung,watch340,351.0,2020-08-25
0021079,Samsung,galaxy10,808.0,2022-11-03
0021080,Samsung,galaxy12,840.0,2022-07-03
0021081,Samsung,galaxy12,980.0,2020-12-18
0021082,Samsung,galaxy13,828.0,2022-06-20
0021083,Samsung,galaxy13,801.0,2022-04-30
0021084,Samsung,galaxy10,720.0,2021-03-03
0021085,Apple,IpadMini,412.0,2021-03-16
0021086,Nokia,Nk320,516.0,2021-12-11
0021087,Nokia,Nk320,720.0,2021-10-03
0021088,Nokia,Nk320,564.0,2021-06-24
0021089,Apple,IpadMini,424.0,2022-10-15
0021090,Nokia,Nk500,877.5,2021-01-26
0021091,Samsung,watch340,297.0,2020-02-02
0021092,Samsung,galaxy13,801.0,2022-01-05
0021093,Nokia,Nk500,697.5,2022-10-25
0021094,Samsung,galaxy10,856.0,2020-11-18
0021095,Apple,iphone12,828.0,2022-07-11
0021096,Apple,iphoneSE,728.0,2020-05-02
0021097,Nokia,Nk500,735.0,2022-12-26
0021098,Nokia,Nk500,870.0,2020-07-16
0021099,Apple,iphone11,704.0,2022-05-15
0021100,Nokia,Nk400,812.0,2022-01-05
0021101,Samsung,galaxy13,900.0,2022-10-19
0021102,Samsung,galaxy13,819.0,2021-12-07
0021103,Apple,iphone11,672.0,2021-07-14
0021104,Samsung,galaxy11,858.5,2022-08-27
0021105,Samsung,galaxy11,909.5,2021-09-17
0021106,Samsung,watch320,286.35,2021-12-21
0021107,Apple,laptop256,1386.0,2022-05-23
0021108,Apple,iphoneSE,560.0,2022-04-15
0021109,Samsung,galaxy11,952.0,2021-01-04
0021110,Apple,IpadMax,530.0,2020-02-06
0021111,Apple,iphoneSE,602.0,2022-06-15
0021112,Apple,iphone11,952.0,2022-07-05
0021113,Samsung,galaxy12,831.25,2022-02-18
0021114,Apple,iphone11,936.0,2021-04-27
0021115,Nokia,Nk500,870.0,2021-10-06
0021116,Nokia,Nk500,697.5,2022-11-26
0021117,Samsung,galaxy13,720.0,2020-07-04
0021118,Samsung,watch340,336.0,2020-04-27
0021119,Apple,laptop256,1372.0,2020-09-18
0021120,Nokia,Nk400,707.0,2021-01-17
0021121,Samsung,galaxy11,858.5,2020-03-27
0021122,Nokia,Nk320,630.0,2022-03-29
0021123,Samsung,galaxy11,824.5,2020-07-16
0021124,Apple,IpadMax,520.0,2022-07-13
0021125,Samsung,watch320,251.49,2020-03-22
0021126,Apple,Macbook512,1504.0,2021-11-07
0021127,Samsung,galaxy13,1062.0,2022-05-31
0021128,Nokia,Nk320,702.0,2022-12-28
0021129,Nokia,Nk500,750.0,2021-05-24
0021130,Nokia,Nk400,826.0,2021-07-15
0021131,Apple,iphoneSE,700.0,2022-10-11
0021132,Apple,Macbook512,1312.0,2022-12-17
0021133,Nokia,Nk500,682.5,2021-01-12
0021134,Nokia,Nk400,777.0,2022-06-08
0021135,Nokia,Nk500,787.5,2020-05-25
0021136,Nokia,Nk320,540.0,2021-07-09
0021137,Nokia,Nk500,697.5,2020-12-04
0021138,Samsung,galaxy12,962.5,2022-02-27
0021139,Nokia,Nk320,534.0,2022-01-14
0021140,Samsung,galaxy13,945.0,2022-04-25
0021141,Samsung,watch340,318.0,2020-05-15
0021142,Samsung,galaxy11,816.0,2020-07-15
0021143,Samsung,galaxy11,756.5,2020-05-09
0021144,Nokia,Nk400,749.0,2021-10-18
0021145,Samsung,galaxy11,833.0,2020-05-03
0021146,Nokia,Nk500,817.5,2022-03-27
0021147,Apple,IpadMax,500.0,2020-10-26
0021148,Samsung,watch340,267.0,2020-03-25
0021149,Nokia,Nk400,665.0,2020-05-29
0021150,Samsung,watch340,273.0,2020-10-22
0021151,Nokia,Nk320,546.0,2021-03-29
0021152,Nokia,Nk400,672.0,2021-11-30
0021153,Samsung,galaxy13,999.0,2020-08-11
0021154,Samsung,galaxy12,840.0,2020-06-24
0021155,Nokia,Nk500,877.5,2022-06-13
0021156,Apple,iphone13,1064.0,2020-06-06
0021157,Nokia,Nk320,624.0,2020-07-19
0021158,Samsung,watch340,276.0,2022-05-03
0021159,Apple,IpadMax,470.0,2020-03-03
0021160,Samsung,galaxy12,980.0,2022-09-12
0021161,Apple,Macbook512,1776.0,2020-03-12
0021162,Nokia,Nk400,644.0,2022-09-06
0021163,Samsung,galaxy11,960.5,2022-09-26
0021164,Apple,laptop256,1344.0,2021-06-25
0021165,Apple,Macbook512,1504.0,2021-02-19
0021166,Apple,iphone13,1121.0,2021-07-27
0021167,Apple,iphone11,696.0,2021-12-12
0021168,Samsung,galaxy10,808.0,2020-11-22
0021169,Nokia,Nk500,862.5,2020-09-26
0021170,Samsung,watch320,241.53,2021-11-26
0021171,Apple,laptop256,1372.0,2022-07-24
0021172,Apple,iphone12,855.0,2021-06-01
0021173,Samsung,galaxy11,986.0,2022-07-30
0021174,Apple,iphone11,888.0,2021-02-22
0021175,Apple,laptop256,1260.0,2020-10-04
0021176,Samsung,watch320,291.33,2020-12-09
0021177,Nokia,Nk400,616.0,2021-01-27
0021178,Nokia,Nk320,702.0,2021-02-13
0021179,Samsung,galaxy13,882.0,2020-09-26
0021180,Apple,Macbook512,1696.0,2020-08-17
0021181,Nokia,Nk400,770.0,2020-12-03
0021182,Samsung,galaxy10,784.0,2022-03-25
0021183,Apple,iphone11,704.0,2020-08-10
0021184,Apple,Macbook512,1440.0,2021-12-30
0021185,Samsung,galaxy13,828.0,2021-04-22
0021186,Nokia,Nk320,600.0,2022-07-07
0021187,Apple,iphone12,1071.0,2021-09-21
0021188,Nokia,Nk320,480.0,2021-10-28
0021189,Nokia,Nk500,765.0,2021-04-27
0021190,Samsung,galaxy13,864.0,2021-10-19
0021191,Apple,IpadMini,440.0,2020-07-06
0021192,Samsung,galaxy13,819.0,2020-03-15
0021193,Apple,iphone13,1130.5,2021-01-11
0021194,Apple,Macbook512,1376.0,2020-07-18
0021195,Samsung,galaxy12,857.5,2022-12-10
0021196,Nokia,Nk320,678.0,2020-03-06
0021197,Nokia,Nk400,763.0,2021-04-03
0021198,Samsung,watch340,267.0,2022-01-12
0021199,Samsung,galaxy13,801.0,2022-06-29
0021200,Samsung,galaxy12,918.75,2020-04-18
0021201,Apple,Macbook512,1872.0,2021-07-04
0021202,Nokia,Nk400,574.0,2021-11-14
0021203,Nokia,Nk500,772.5,2020-06-21
0021204,Samsung,watch340,249.0,2020-10-03
0021205,Nokia,Nk320,648.0,2022-07-18
0021206,Samsung,watch340,282.0,2021-07-17
0021207,Samsung,galaxy13,756.0,2020-06-09
0021208,Apple,iphoneSE,679.0,2021-06-14
0021209,Apple,iphone11,640.0,2021-05-26
0021210,Samsung,galaxy13,1026.0,2022-04-30
0021211,Apple,iphone11,856.0,2022-08-08
0021212,Samsung,galaxy12,822.5,2022-01-26
0021213,Nokia,Nk500,667.5,2020-08-28
0021214,Apple,laptop256,1680.0,2020-08-02
0021215,Apple,laptop256,1176.0,2020-01-03
0021216,Apple,iphone13,826.5,2022-05-17
0021217,Apple,Macbook512,1520.0,2021-09-03
0021218,Nokia,Nk500,885.0,2020-11-22
0021219,Apple,iphone13,931.0,2022-06-01
0021220,Samsung,galaxy13,1035.0,2021-07-28
0021221,Apple,laptop256,1498.0,2021-09-29
0021222,Samsung,watch340,243.0,2020-07-06
0021223,Apple,iphone11,864.0,2021-06-15
0021224,Samsung,galaxy10,848.0,2022-08-13
0021225,Apple,iphone11,784.0,2021-01-10
0021226,Samsung,galaxy12,796.25,2022-02-21
0021227,Nokia,Nk320,558.0,2020-12-31
0021228,Apple,IpadMax,570.0,2020-07-17
0021229,Nokia,Nk500,840.0,2020-04-07
0021230,Nokia,Nk400,728.0,2020-02-29
0021231,Nokia,Nk400,805.0,2021-03-11
0021232,Samsung,galaxy10,912.0,2021-01-16
0021233,Samsung,watch320,283.86,2022-10-01
0021234,Samsung,watch320,244.02,2022-03-23
0021235,Apple,iphoneSE,735.0,2020-12-12
0021236,Samsung,galaxy10,936.0,2020-05-14
0021237,Apple,IpadMini,468.0,2021-04-06
0021238,Samsung,watch340,333.0,2022-02-18
0021239,Nokia,Nk320,534.0,2022-03-22
